epoch,mean_R,mean_R_train,overall_max_R,max_R,best_prog_complexity,mean_complexity,loss,n_physical,n_rewarded,best_prog_of_epoch,overall_best_prog,best_prog_of_epoch_prefix,a,b,overall_best_prog_prefix,a,b
0,0.33213794618163445,0.5061404919464805,0.5223521722975938,0.5223521722975938,10.0,5.69,0.04026350040665362,1000,1000,(b*tanh((((f*sqrt_eu1)*sqrt_eu1)*a))),(b*tanh((((f*sqrt_eu1)*sqrt_eu1)*a))),[mul b tanh mul mul mul f sqrt_eu1 sqrt_eu1 a],7.132220218684464,-4.8611591944820605,[mul b tanh mul mul mul f sqrt_eu1 sqrt_eu1 a],7.132220218684464,-4.8611591944820605
1,0.33544591018634984,0.5100669097180834,0.5223521722975938,0.5184641996531051,8.0,5.516,0.0696851159893394,1000,1000,(a*(sqrt_eu1*tanh((sqrt_eu2*b)))),(b*tanh((((f*sqrt_eu1)*sqrt_eu1)*a))),[mul a mul sqrt_eu1 tanh mul sqrt_eu2 b],-22.95252760640891,0.20032061359834688,[mul b tanh mul mul mul f sqrt_eu1 sqrt_eu1 a],7.132220218684464,-4.8611591944820605
2,0.3428694946871031,0.5080364511855407,0.5223521722975938,0.5196744694263654,6.0,5.524,0.04455008449568047,1000,1000,(tanh((sqrt_eu1*a))*b),(b*tanh((((f*sqrt_eu1)*sqrt_eu1)*a))),[mul tanh mul sqrt_eu1 a b],4.486674766044607,-6.506045544019789,[mul b tanh mul mul mul f sqrt_eu1 sqrt_eu1 a],7.132220218684464,-4.8611591944820605
3,0.34598349319972466,0.5101014933307788,0.5223521722975938,0.5196744694263654,6.0,5.497,0.05787301175092536,1000,1000,(a*tanh((sqrt_eu1*b))),(b*tanh((((f*sqrt_eu1)*sqrt_eu1)*a))),[mul a tanh mul sqrt_eu1 b],-6.506045544019791,4.486674766044604,[mul b tanh mul mul mul f sqrt_eu1 sqrt_eu1 a],7.132220218684464,-4.8611591944820605
4,0.34737832473708224,0.5117913330391876,0.5223521722975938,0.5196744694263654,6.0,5.319,0.05044181539450719,1000,1000,(a*tanh((b*sqrt_eu1))),(b*tanh((((f*sqrt_eu1)*sqrt_eu1)*a))),[mul a tanh mul b sqrt_eu1],-6.506045544019791,4.486674766044604,[mul b tanh mul mul mul f sqrt_eu1 sqrt_eu1 a],7.132220218684464,-4.8611591944820605
5,0.35378673314666137,0.5121041326036645,0.5223521722975938,0.5196744694263654,6.0,5.145,-0.004794458240376531,1000,1000,(b*tanh((a*sqrt_eu1))),(b*tanh((((f*sqrt_eu1)*sqrt_eu1)*a))),[mul b tanh mul a sqrt_eu1],4.486674766044607,-6.506045544019789,[mul b tanh mul mul mul f sqrt_eu1 sqrt_eu1 a],7.132220218684464,-4.8611591944820605
6,0.3548989212211835,0.5134063442930742,0.5223521722975938,0.5196744694263654,6.0,4.953,0.0050944956169432995,1000,1000,(b*tanh((sqrt_eu1*a))),(b*tanh((((f*sqrt_eu1)*sqrt_eu1)*a))),[mul b tanh mul sqrt_eu1 a],4.486674766044607,-6.506045544019789,[mul b tanh mul mul mul f sqrt_eu1 sqrt_eu1 a],7.132220218684464,-4.8611591944820605
7,0.3594681088941353,0.5131610764301925,0.5223521722975938,0.5196744694263654,6.0,4.862,-0.006926555953724038,1000,1000,(b*tanh((a*sqrt_eu1))),(b*tanh((((f*sqrt_eu1)*sqrt_eu1)*a))),[mul b tanh mul a sqrt_eu1],4.486674766044607,-6.506045544019789,[mul b tanh mul mul mul f sqrt_eu1 sqrt_eu1 a],7.132220218684464,-4.8611591944820605
8,0.35839112997355427,0.5127808275695486,0.5223521722975938,0.5196744694263654,6.0,4.732,-0.009537913303627512,1000,1000,(a*tanh((sqrt_eu1*b))),(b*tanh((((f*sqrt_eu1)*sqrt_eu1)*a))),[mul a tanh mul sqrt_eu1 b],-6.506045544019791,4.486674766044604,[mul b tanh mul mul mul f sqrt_eu1 sqrt_eu1 a],7.132220218684464,-4.8611591944820605
9,0.36231314010947246,0.5137479238068271,0.5223521722975938,0.5196744694263654,6.0,4.589,-0.009898399862209318,1000,1000,(a*tanh((sqrt_eu1*b))),(b*tanh((((f*sqrt_eu1)*sqrt_eu1)*a))),[mul a tanh mul sqrt_eu1 b],-6.506045544019791,4.486674766044604,[mul b tanh mul mul mul f sqrt_eu1 sqrt_eu1 a],7.132220218684464,-4.8611591944820605
